id,DeviceName,Time,Voltage,Current,Power,Temperature,Consumed,Capacity
2219319,Cabin BVM,2023-07-18 06:51:40,26.57,-2.134,-57,28,-63.465,89.45
2219318,Cabin BVM,2023-07-18 06:51:30,26.572,-2.089,-56,28,-63.459,89.45
2219317,Cabin BVM,2023-07-18 06:51:20,26.573,-1.979,-53,28,-63.454,89.45
2219316,Cabin BVM,2023-07-18 06:51:10,26.571,-1.775,-47,28,-63.448,89.4
2219315,Cabin BVM,2023-07-18 06:51:00,26.571,-1.885,-50,28,-63.443,89.4
2219314,Cabin BVM,2023-07-18 06:50:50,26.572,-1.904,-51,28,-63.438,89.4
2219313,Cabin BVM,2023-07-18 06:50:40,26.572,-2.099,-56,28,-63.432,89.4
2219312,Cabin BVM,2023-07-18 06:50:30,26.57,-2.065,-55,28,-63.427,89.4
2219311,Cabin BVM,2023-07-18 06:50:20,26.57,-1.993,-53,28,-63.421,89.4
2219310,Cabin BVM,2023-07-18 06:50:10,26.568,-2.22,-59,28,-63.416,89.4
2219309,Cabin BVM,2023-07-18 06:50:00,26.571,-2.064,-55,28,-63.41,89.4
2219308,Cabin BVM,2023-07-18 06:49:50,26.572,-1.891,-50,28,-63.404,89.4
2219307,Cabin BVM,2023-07-18 06:49:40,26.569,-2.298,-61,28,-63.399,89.4
2219306,Cabin BVM,2023-07-18 06:49:30,26.568,-2.44,-65,28,-63.392,89.4
2219305,Cabin BVM,2023-07-18 06:49:20,26.569,-1.971,-52,28,-63.387,89.4
2219304,Cabin BVM,2023-07-18 06:49:10,26.567,-2.153,-57,28,-63.381,89.4
2219303,Cabin BVM,2023-07-18 06:49:00,26.568,-2.011,-53,28,-63.375,89.4
2219302,Cabin BVM,2023-07-18 06:48:50,26.566,-2.422,-64,28,-63.369,89.4
2219301,Cabin BVM,2023-07-18 06:48:40,26.566,-2.307,-61,28,-63.363,89.4
2219300,Cabin BVM,2023-07-18 06:48:30,26.566,-2.498,-66,28,-63.357,89.4
2219299,Cabin BVM,2023-07-18 06:48:20,26.57,-1.806,-48,28,-63.351,89.4
2219298,Cabin BVM,2023-07-18 06:48:10,26.567,-2.137,-57,28,-63.345,89.4
2219297,Cabin BVM,2023-07-18 06:48:00,26.567,-2.36,-63,28,-63.339,89.4
2219296,Cabin BVM,2023-07-18 06:47:50,26.565,-2.302,-61,28,-63.332,89.4
2219295,Cabin BVM,2023-07-18 06:47:40,26.568,-2.256,-60,28,-63.326,89.4
2219294,Cabin BVM,2023-07-18 06:47:30,26.565,-2.326,-62,28,-63.32,89.4
2219293,Cabin BVM,2023-07-18 06:47:20,26.567,-2.101,-56,28,-63.314,89.4
2219292,Cabin BVM,2023-07-18 06:47:10,26.565,-2.175,-58,28,-63.308,89.4
2219291,Cabin BVM,2023-07-18 06:47:00,26.566,-2.263,-60,28,-63.302,89.4
2219290,Cabin BVM,2023-07-18 06:46:50,26.564,-2.362,-63,28,-63.296,89.5
2219289,Cabin BVM,2023-07-18 06:46:40,26.565,-2.289,-61,28,-63.29,89.5
2219288,Cabin BVM,2023-07-18 06:46:30,26.567,-2.138,-57,28,-63.284,89.5
2219287,Cabin BVM,2023-07-18 06:46:20,26.567,-2.139,-57,28,-63.278,89.5
2219286,Cabin BVM,2023-07-18 06:46:10,26.566,-2.44,-65,28,-63.271,89.5
2219285,Cabin BVM,2023-07-18 06:46:00,26.564,-2.521,-67,28,-63.265,89.5
2219284,Cabin BVM,2023-07-18 06:45:50,26.564,-2.465,-65,28,-63.258,89.5
2219283,Cabin BVM,2023-07-18 06:45:40,26.565,-2.023,-54,28,-63.251,89.5
2219282,Cabin BVM,2023-07-18 06:45:30,26.566,-2.153,-57,28,-63.245,89.5
2219281,Cabin BVM,2023-07-18 06:45:20,26.565,-2.202,-58,28,-63.239,89.5
2219280,Cabin BVM,2023-07-18 06:45:10,26.564,-2.47,-66,28,-63.232,89.5
2219279,Cabin BVM,2023-07-18 06:45:00,26.564,-2.456,-65,28,-63.225,89.5
2219278,Cabin BVM,2023-07-18 06:44:50,26.564,-2.239,-59,28,-63.219,89.5
2219277,Cabin BVM,2023-07-18 06:44:40,26.563,-2.578,-68,28,-63.212,89.5
2219276,Cabin BVM,2023-07-18 06:44:30,26.565,-2.414,-64,28,-63.205,89.5
2219275,Cabin BVM,2023-07-18 06:44:20,26.566,-2.26,-60,28,-63.199,89.5
2219274,Cabin BVM,2023-07-18 06:44:10,26.563,-2.605,-69,28,-63.192,89.5
2219273,Cabin BVM,2023-07-18 06:44:00,26.562,-2.518,-67,28,-63.185,89.5
2219272,Cabin BVM,2023-07-18 06:43:50,26.565,-2.3,-61,28,-63.178,89.5
2219271,Cabin BVM,2023-07-18 06:43:40,26.561,-2.591,-69,28,-63.172,89.5
2219270,Cabin BVM,2023-07-18 06:43:30,26.561,-2.612,-69,28,-63.165,89.5
2219269,Cabin BVM,2023-07-18 06:43:20,26.562,-2.601,-69,28,-63.158,89.5
2219268,Cabin BVM,2023-07-18 06:43:10,26.564,-2.295,-61,28,-63.151,89.5
2219267,Cabin BVM,2023-07-18 06:43:00,26.565,-2.288,-61,28,-63.145,89.5
2219266,Cabin BVM,2023-07-18 06:42:50,26.565,-2.266,-60,28,-63.138,89.5
2219265,Cabin BVM,2023-07-18 06:42:40,26.563,-2.594,-69,28,-63.132,89.5
2219264,Cabin BVM,2023-07-18 06:42:30,26.562,-2.63,-70,28,-63.124,89.5
2219263,Cabin BVM,2023-07-18 06:42:20,26.562,-2.31,-61,28,-63.118,89.5
2219262,Cabin BVM,2023-07-18 06:42:10,26.56,-2.723,-72,28,-63.111,89.5
2219261,Cabin BVM,2023-07-18 06:42:00,26.56,-2.714,-72,28,-63.103,89.5
2219260,Cabin BVM,2023-07-18 06:41:50,26.56,-2.48,-66,28,-63.096,89.5
2219259,Cabin BVM,2023-07-18 06:41:40,26.564,-2.245,-60,28,-63.089,89.5
2219258,Cabin BVM,2023-07-18 06:41:30,26.561,-2.322,-62,28,-63.083,89.5
2219257,Cabin BVM,2023-07-18 06:41:20,26.564,-2.315,-61,28,-63.076,89.5
2219256,Cabin BVM,2023-07-18 06:41:10,26.561,-2.408,-64,28,-63.07,89.5
2219255,Cabin BVM,2023-07-18 06:41:00,26.561,-2.43,-65,28,-63.063,89.5
2219254,Cabin BVM,2023-07-18 06:40:50,26.562,-2.454,-65,28,-63.056,89.5
2219253,Cabin BVM,2023-07-18 06:40:40,26.562,-2.375,-63,28,-63.049,89.5
2219252,Cabin BVM,2023-07-18 06:40:30,26.561,-2.407,-64,28,-63.043,89.5
2219251,Cabin BVM,2023-07-18 06:40:20,26.56,-2.677,-71,28,-63.035,89.5
2219250,Cabin BVM,2023-07-18 06:40:10,26.562,-2.585,-69,28,-63.028,89.5
2219249,Cabin BVM,2023-07-18 06:40:00,26.561,-2.563,-68,28,-63.021,89.5
2219248,Cabin BVM,2023-07-18 06:39:50,26.562,-2.461,-65,28,-63.014,89.5
2219247,Cabin BVM,2023-07-18 06:39:40,26.558,-2.764,-73,28,-63.007,89.5
2219246,Cabin BVM,2023-07-18 06:39:30,26.561,-2.571,-68,28,-63,89.5
2219245,Cabin BVM,2023-07-18 06:39:20,26.562,-2.446,-65,28,-62.993,89.5
2219244,Cabin BVM,2023-07-18 06:39:10,26.56,-2.569,-68,28,-62.986,89.5
2219243,Cabin BVM,2023-07-18 06:39:00,26.559,-2.444,-65,28,-62.979,89.5
2219242,Cabin BVM,2023-07-18 06:38:50,26.559,-2.775,-74,28,-62.972,89.5
2219241,Cabin BVM,2023-07-18 06:38:40,26.557,-2.807,-75,28,-62.964,89.5
2219240,Cabin BVM,2023-07-18 06:38:30,26.558,-2.844,-76,28,-62.956,89.5
2219239,Cabin BVM,2023-07-18 06:38:20,26.558,-2.49,-66,28,-62.949,89.5
2219238,Cabin BVM,2023-07-18 06:38:10,26.558,-2.492,-66,28,-62.943,89.5
2219237,Cabin BVM,2023-07-18 06:38:00,26.558,-2.485,-66,28,-62.935,89.5
2219236,Cabin BVM,2023-07-18 06:37:50,26.559,-2.502,-66,28,-62.928,89.5
2219235,Cabin BVM,2023-07-18 06:37:40,26.558,-2.688,-71,28,-62.921,89.5
2219234,Cabin BVM,2023-07-18 06:37:30,26.555,-2.756,-73,28,-62.914,89.5
2219233,Cabin BVM,2023-07-18 06:37:20,26.558,-2.681,-71,28,-62.907,89.5
2219232,Cabin BVM,2023-07-18 06:37:10,26.556,-2.755,-73,28,-62.899,89.5
2219231,Cabin BVM,2023-07-18 06:37:00,26.558,-2.667,-71,28,-62.892,89.5
2219230,Cabin BVM,2023-07-18 06:36:50,26.557,-2.634,-70,28,-62.884,89.5
2219229,Cabin BVM,2023-07-18 06:36:40,26.559,-2.597,-69,28,-62.877,89.5
2219228,Cabin BVM,2023-07-18 06:36:30,26.558,-2.576,-68,28,-62.87,89.5
2219227,Cabin BVM,2023-07-18 06:36:20,26.557,-2.472,-66,28,-62.863,89.5
2219226,Cabin BVM,2023-07-18 06:36:10,26.555,-2.842,-75,28,-62.855,89.5
2219225,Cabin BVM,2023-07-18 06:36:00,26.554,-2.787,-74,28,-62.848,89.5
2219224,Cabin BVM,2023-07-18 06:35:50,26.555,-2.869,-76,28,-62.84,89.5
2219223,Cabin BVM,2023-07-18 06:35:40,26.554,-2.792,-74,28,-62.832,89.5
2219222,Cabin BVM,2023-07-18 06:35:30,26.554,-2.748,-73,28,-62.824,89.5
2219221,Cabin BVM,2023-07-18 06:35:20,26.554,-2.656,-71,28,-62.817,89.5
2219220,Cabin BVM,2023-07-18 06:35:10,26.553,-2.713,-72,28,-62.809,89.5
2219219,Cabin BVM,2023-07-18 06:35:00,26.555,-2.803,-74,28,-62.801,89.5
2219218,Cabin BVM,2023-07-18 06:34:50,26.554,-2.563,-68,28,-62.794,89.5
2219217,Cabin BVM,2023-07-18 06:34:40,26.554,-2.549,-68,28,-62.787,89.5
2219216,Cabin BVM,2023-07-18 06:34:30,26.553,-2.549,-68,28,-62.78,89.5
2219215,Cabin BVM,2023-07-18 06:34:20,26.553,-2.649,-70,28,-62.773,89.5
2219214,Cabin BVM,2023-07-18 06:34:10,26.552,-2.83,-75,28,-62.765,89.5
2219213,Cabin BVM,2023-07-18 06:34:00,26.55,-2.867,-76,28,-62.757,89.5
2219212,Cabin BVM,2023-07-18 06:33:50,26.552,-2.849,-76,28,-62.75,89.5
2219211,Cabin BVM,2023-07-18 06:33:40,26.551,-2.653,-70,28,-62.742,89.5
2219210,Cabin BVM,2023-07-18 06:33:30,26.552,-2.724,-72,28,-62.734,89.5
2219209,Cabin BVM,2023-07-18 06:33:20,26.549,-2.751,-73,28,-62.727,89.5
2219208,Cabin BVM,2023-07-18 06:33:10,26.55,-2.779,-74,28,-62.719,89.5
2219207,Cabin BVM,2023-07-18 06:33:00,26.548,-2.932,-78,28,-62.711,89.5
2219206,Cabin BVM,2023-07-18 06:32:50,26.548,-3.091,-82,28,-62.703,89.5
2219205,Cabin BVM,2023-07-18 06:32:40,26.551,-2.739,-73,28,-62.695,89.6
2219204,Cabin BVM,2023-07-18 06:32:30,26.55,-2.81,-75,28,-62.687,89.6
2219203,Cabin BVM,2023-07-18 06:32:20,26.55,-2.645,-70,28,-62.68,89.6
2219202,Cabin BVM,2023-07-18 06:32:10,26.552,-2.758,-73,28,-62.673,89.6
2219201,Cabin BVM,2023-07-18 06:32:00,26.55,-2.73,-72,28,-62.665,89.6
2219200,Cabin BVM,2023-07-18 06:31:50,26.55,-2.922,-78,28,-62.657,89.6
2219199,Cabin BVM,2023-07-18 06:31:40,26.548,-2.824,-75,28,-62.649,89.6
2219198,Cabin BVM,2023-07-18 06:31:30,26.549,-2.735,-73,28,-62.641,89.6
2219197,Cabin BVM,2023-07-18 06:31:20,26.546,-3.04,-81,28,-62.633,89.6
2219196,Cabin BVM,2023-07-18 06:31:10,26.545,-2.958,-79,28,-62.624,89.6
2219195,Cabin BVM,2023-07-18 06:31:00,26.546,-2.901,-77,28,-62.616,89.6
2219194,Cabin BVM,2023-07-18 06:30:50,26.546,-3.015,-80,28,-62.607,89.6
2219193,Cabin BVM,2023-07-18 06:30:40,26.544,-3.119,-83,28,-62.599,89.6
2219192,Cabin BVM,2023-07-18 06:30:30,26.544,-3.185,-85,28,-62.59,89.6
2219191,Cabin BVM,2023-07-18 06:30:20,26.544,-3.124,-83,28,-62.582,89.6
2219190,Cabin BVM,2023-07-18 06:30:10,26.546,-2.95,-78,28,-62.573,89.6
2219189,Cabin BVM,2023-07-18 06:30:00,26.545,-3.068,-81,28,-62.565,89.6
2219188,Cabin BVM,2023-07-18 06:29:50,26.545,-2.958,-79,28,-62.556,89.6
2219187,Cabin BVM,2023-07-18 06:29:40,26.543,-3.006,-80,28,-62.548,89.6
2219186,Cabin BVM,2023-07-18 06:29:30,26.543,-2.999,-80,28,-62.54,89.6
2219185,Cabin BVM,2023-07-18 06:29:20,26.544,-2.971,-79,28,-62.531,89.6
2219184,Cabin BVM,2023-07-18 06:29:10,26.544,-2.933,-78,28,-62.523,89.6
2219183,Cabin BVM,2023-07-18 06:29:00,26.541,-3.026,-80,28,-62.515,89.6
2219182,Cabin BVM,2023-07-18 06:28:50,26.539,-3.243,-86,28,-62.506,89.6
2219181,Cabin BVM,2023-07-18 06:28:40,26.54,-3.327,-88,28,-62.497,89.6
2219180,Cabin BVM,2023-07-18 06:28:30,26.54,-3.161,-84,28,-62.488,89.6
2219179,Cabin BVM,2023-07-18 06:28:20,26.539,-3.048,-81,28,-62.48,89.6
2219178,Cabin BVM,2023-07-18 06:28:10,26.539,-2.797,-74,28,-62.471,89.6
2219177,Cabin BVM,2023-07-18 06:28:00,26.539,-2.802,-74,28,-62.463,89.6
2219176,Cabin BVM,2023-07-18 06:27:50,26.535,-3.048,-81,28,-62.455,89.6
2219175,Cabin BVM,2023-07-18 06:27:40,26.534,-3.041,-81,28,-62.447,89.6
2219174,Cabin BVM,2023-07-18 06:27:30,26.518,-6.098,-162,28,-62.436,89.6
2219173,Cabin BVM,2023-07-18 06:27:20,26.518,-5.984,-159,28,-62.419,89.6
2219172,Cabin BVM,2023-07-18 06:27:10,26.517,-6.198,-164,28,-62.403,89.6
2219171,Cabin BVM,2023-07-18 06:27:00,26.516,-6.199,-164,28,-62.386,89.6
2219170,Cabin BVM,2023-07-18 06:26:50,26.518,-6.109,-162,28,-62.369,89.6
2219169,Cabin BVM,2023-07-18 06:26:40,26.518,-5.938,-157,28,-62.352,89.6
2219168,Cabin BVM,2023-07-18 06:26:30,26.518,-6.028,-160,28,-62.335,89.6
2219167,Cabin BVM,2023-07-18 06:26:20,26.515,-6.55,-174,28,-62.317,89.6
2219166,Cabin BVM,2023-07-18 06:26:10,26.518,-5.953,-158,28,-62.299,89.6
2219165,Cabin BVM,2023-07-18 06:26:00,26.515,-6.19,-164,28,-62.283,89.6
2219164,Cabin BVM,2023-07-18 06:25:50,26.518,-6.088,-161,28,-62.265,89.6
2219163,Cabin BVM,2023-07-18 06:25:40,26.52,-6.079,-161,28,-62.248,89.6
2219162,Cabin BVM,2023-07-18 06:25:30,26.519,-5.997,-159,28,-62.232,89.6
2219161,Cabin BVM,2023-07-18 06:25:20,26.52,-6.009,-159,28,-62.215,89.6
2219160,Cabin BVM,2023-07-18 06:25:10,26.518,-6.053,-161,28,-62.198,89.6
2219159,Cabin BVM,2023-07-18 06:25:00,26.519,-6.084,-161,28,-62.181,89.6
2219158,Cabin BVM,2023-07-18 06:24:50,26.519,-6.092,-162,28,-62.164,89.6
2219157,Cabin BVM,2023-07-18 06:24:40,26.518,-6.09,-161,28,-62.147,89.6
2219156,Cabin BVM,2023-07-18 06:24:30,26.517,-5.989,-159,28,-62.131,89.6
2219155,Cabin BVM,2023-07-18 06:24:20,26.519,-6.001,-159,28,-62.114,89.6
2219154,Cabin BVM,2023-07-18 06:24:10,26.518,-6.096,-162,28,-62.097,89.7
2219153,Cabin BVM,2023-07-18 06:24:00,26.518,-6.175,-164,28,-62.08,89.7
2219152,Cabin BVM,2023-07-18 06:23:50,26.518,-6.022,-160,28,-62.064,89.7
2219151,Cabin BVM,2023-07-18 06:23:40,26.518,-6.146,-163,28,-62.047,89.7
2219150,Cabin BVM,2023-07-18 06:23:30,26.515,-6.168,-164,28,-62.03,89.7
2219149,Cabin BVM,2023-07-18 06:23:20,26.518,-6.203,-164,28,-62.012,89.7
2219148,Cabin BVM,2023-07-18 06:23:10,26.518,-6.121,-162,28,-61.995,89.7
2219147,Cabin BVM,2023-07-18 06:23:00,26.517,-6.077,-161,28,-61.978,89.7
2219146,Cabin BVM,2023-07-18 06:22:50,26.517,-6.105,-162,28,-61.961,89.7
2219145,Cabin BVM,2023-07-18 06:22:40,26.516,-6.351,-168,28,-61.944,89.7
2219144,Cabin BVM,2023-07-18 06:22:30,26.518,-6.149,-163,28,-61.926,89.7
2219143,Cabin BVM,2023-07-18 06:22:20,26.518,-6.223,-165,28,-61.909,89.7
2219142,Cabin BVM,2023-07-18 06:22:10,26.517,-6.167,-164,28,-61.891,89.7
2219141,Cabin BVM,2023-07-18 06:22:00,26.516,-6.249,-166,28,-61.874,89.7
2219140,Cabin BVM,2023-07-18 06:21:50,26.517,-6.379,-169,28,-61.856,89.7
2219139,Cabin BVM,2023-07-18 06:21:40,26.515,-6.525,-173,28,-61.839,89.7
2219138,Cabin BVM,2023-07-18 06:21:30,26.516,-6.504,-172,28,-61.821,89.7
2219137,Cabin BVM,2023-07-18 06:21:20,26.518,-6.17,-164,28,-61.803,89.7
2219136,Cabin BVM,2023-07-18 06:21:10,26.518,-6.117,-162,28,-61.786,89.7
2219135,Cabin BVM,2023-07-18 06:21:00,26.517,-6.184,-164,28,-61.769,89.7
2219134,Cabin BVM,2023-07-18 06:20:50,26.515,-6.652,-176,28,-61.751,89.7
2219133,Cabin BVM,2023-07-18 06:20:40,26.515,-6.194,-164,28,-61.733,89.7
2219132,Cabin BVM,2023-07-18 06:20:30,26.517,-6.208,-165,28,-61.716,89.7
2219131,Cabin BVM,2023-07-18 06:20:20,26.516,-6.649,-176,28,-61.698,89.7
2219130,Cabin BVM,2023-07-18 06:20:10,26.518,-6.288,-167,28,-61.679,89.7
2219129,Cabin BVM,2023-07-18 06:20:00,26.516,-6.442,-171,28,-61.662,89.7
2219128,Cabin BVM,2023-07-18 06:19:50,26.518,-6.441,-171,28,-61.644,89.7
2219127,Cabin BVM,2023-07-18 06:19:40,26.519,-6.162,-163,28,-61.627,89.7
2219126,Cabin BVM,2023-07-18 06:19:30,26.52,-6.179,-164,28,-61.61,89.7
2219125,Cabin BVM,2023-07-18 06:19:20,26.518,-6.418,-170,28,-61.592,89.7
2219124,Cabin BVM,2023-07-18 06:19:10,26.518,-6.305,-167,28,-61.574,89.7
2219123,Cabin BVM,2023-07-18 06:19:00,26.516,-6.369,-169,28,-61.557,89.7
2219122,Cabin BVM,2023-07-18 06:18:50,26.517,-6.344,-168,28,-61.539,89.7
2219121,Cabin BVM,2023-07-18 06:18:40,26.517,-6.316,-167,28,-61.521,89.7
2219120,Cabin BVM,2023-07-18 06:18:30,26.519,-6.213,-165,28,-61.504,89.7
2219119,Cabin BVM,2023-07-18 06:18:20,26.519,-6.127,-162,28,-61.486,89.8
2219118,Cabin BVM,2023-07-18 06:18:10,26.52,-6.328,-168,28,-61.469,89.8
2219117,Cabin BVM,2023-07-18 06:18:00,26.518,-6.438,-171,28,-61.451,89.8
2219116,Cabin BVM,2023-07-18 06:17:50,26.518,-6.19,-164,28,-61.433,89.8
2219115,Cabin BVM,2023-07-18 06:17:40,26.518,-6.457,-171,28,-61.416,89.8
2219114,Cabin BVM,2023-07-18 06:17:30,26.517,-6.247,-166,28,-61.398,89.8
2219113,Cabin BVM,2023-07-18 06:17:20,26.517,-6.182,-164,28,-61.381,89.8
2219112,Cabin BVM,2023-07-18 06:17:10,26.518,-6.203,-164,28,-61.364,89.8
2219111,Cabin BVM,2023-07-18 06:17:00,26.515,-6.27,-166,28,-61.346,89.8
2219110,Cabin BVM,2023-07-18 06:16:50,26.515,-6.457,-171,28,-61.329,89.8
2219109,Cabin BVM,2023-07-18 06:16:40,26.516,-6.438,-171,28,-61.311,89.8
2219108,Cabin BVM,2023-07-18 06:16:30,26.516,-6.493,-172,28,-61.295,89.8
2219107,Cabin BVM,2023-07-18 06:16:20,26.518,-6.287,-167,28,-61.277,89.8
2219106,Cabin BVM,2023-07-18 06:16:10,26.516,-6.491,-172,28,-61.259,89.8
2219105,Cabin BVM,2023-07-18 06:16:00,26.517,-6.439,-171,28,-61.241,89.8
2219104,Cabin BVM,2023-07-18 06:15:50,26.517,-6.462,-171,28,-61.224,89.8
2219103,Cabin BVM,2023-07-18 06:15:40,26.516,-6.583,-175,28,-61.206,89.8
2219102,Cabin BVM,2023-07-18 06:15:30,26.517,-6.616,-175,28,-61.188,89.8
2219101,Cabin BVM,2023-07-18 06:15:20,26.517,-6.6,-175,28,-61.169,89.8
2219100,Cabin BVM,2023-07-18 06:15:10,26.517,-6.399,-170,28,-61.151,89.8
2219099,Cabin BVM,2023-07-18 06:15:00,26.517,-6.514,-173,28,-61.134,89.8
2219098,Cabin BVM,2023-07-18 06:14:50,26.517,-6.324,-168,28,-61.116,89.8
2219097,Cabin BVM,2023-07-18 06:14:40,26.517,-6.317,-168,28,-61.098,89.8
2219096,Cabin BVM,2023-07-18 06:14:30,26.52,-6.254,-166,28,-61.081,89.8
2219095,Cabin BVM,2023-07-18 06:14:20,26.515,-6.58,-174,28,-61.062,89.8
2219094,Cabin BVM,2023-07-18 06:14:10,26.516,-6.572,-174,28,-61.044,89.8
2219093,Cabin BVM,2023-07-18 06:14:00,26.517,-6.612,-175,28,-61.026,89.8
2219092,Cabin BVM,2023-07-18 06:13:50,26.517,-6.236,-165,28,-61.009,89.8
2219091,Cabin BVM,2023-07-18 06:13:40,26.515,-6.51,-173,28,-60.991,89.8
2219090,Cabin BVM,2023-07-18 06:13:30,26.517,-6.327,-168,28,-60.974,89.8
2219089,Cabin BVM,2023-07-18 06:13:20,26.514,-6.51,-173,28,-60.956,89.8
2219088,Cabin BVM,2023-07-18 06:13:10,26.516,-6.257,-166,28,-60.94,89.8
2219087,Cabin BVM,2023-07-18 06:13:00,26.517,-6.237,-165,28,-60.921,89.8
2219086,Cabin BVM,2023-07-18 06:12:50,26.517,-6.315,-167,28,-60.905,89.8
2219085,Cabin BVM,2023-07-18 06:12:40,26.514,-6.469,-172,28,-60.886,89.9
2219084,Cabin BVM,2023-07-18 06:12:30,26.516,-6.474,-172,28,-60.868,89.9
2219083,Cabin BVM,2023-07-18 06:12:20,26.518,-6.315,-167,28,-60.85,89.9
2219082,Cabin BVM,2023-07-18 06:12:10,26.518,-6.276,-166,28,-60.832,89.9
2219081,Cabin BVM,2023-07-18 06:12:00,26.518,-6.261,-166,28,-60.815,89.9
2219080,Cabin BVM,2023-07-18 06:11:50,26.517,-6.606,-175,28,-60.797,89.9
2219079,Cabin BVM,2023-07-18 06:11:40,26.517,-6.29,-167,28,-60.779,89.9
2219078,Cabin BVM,2023-07-18 06:11:30,26.518,-6.283,-167,28,-60.761,89.9
2219077,Cabin BVM,2023-07-18 06:11:20,26.516,-6.63,-176,28,-60.743,89.9
2219076,Cabin BVM,2023-07-18 06:11:10,26.518,-6.351,-168,28,-60.725,89.9
2219075,Cabin BVM,2023-07-18 06:11:00,26.519,-6.335,-168,28,-60.707,89.9
2219074,Cabin BVM,2023-07-18 06:10:50,26.52,-6.227,-165,28,-60.69,89.9
2219073,Cabin BVM,2023-07-18 06:10:40,26.519,-6.242,-166,28,-60.672,89.9
2219072,Cabin BVM,2023-07-18 06:10:30,26.519,-6.304,-167,28,-60.655,89.9
2219071,Cabin BVM,2023-07-18 06:10:20,26.517,-6.478,-172,28,-60.637,89.9
