id,DeviceName,Time,Voltage,Current,Power,Temperature,Consumed,Capacity
2219070,Cabin BVM,2023-07-18 06:10:10,26.517,-6.472,-172,28,-60.621,89.9
2219069,Cabin BVM,2023-07-18 06:10:00,26.518,-6.322,-168,28,-60.601,89.9
2219068,Cabin BVM,2023-07-18 06:09:50,26.518,-6.395,-170,28,-60.583,89.9
2219067,Cabin BVM,2023-07-18 06:09:40,26.518,-6.315,-167,28,-60.566,89.9
2219066,Cabin BVM,2023-07-18 06:09:30,26.52,-6.37,-169,28,-60.548,89.9
2219065,Cabin BVM,2023-07-18 06:09:20,26.518,-6.493,-172,28,-60.53,89.9
2219064,Cabin BVM,2023-07-18 06:09:10,26.522,-6.149,-163,28,-60.512,89.9
2219063,Cabin BVM,2023-07-18 06:09:00,26.518,-6.254,-166,28,-60.495,89.9
2219062,Cabin BVM,2023-07-18 06:08:50,26.518,-6.344,-168,28,-60.477,89.9
2219061,Cabin BVM,2023-07-18 06:08:40,26.518,-6.331,-168,28,-60.46,89.9
2219060,Cabin BVM,2023-07-18 06:08:30,26.518,-6.333,-168,28,-60.442,89.9
2219059,Cabin BVM,2023-07-18 06:08:20,26.518,-6.311,-167,28,-60.424,89.9
2219058,Cabin BVM,2023-07-18 06:08:10,26.517,-6.389,-169,28,-60.407,89.9
2219057,Cabin BVM,2023-07-18 06:08:00,26.519,-6.293,-167,28,-60.389,89.9
2219056,Cabin BVM,2023-07-18 06:07:50,26.519,-6.466,-171,28,-60.371,89.9
2219055,Cabin BVM,2023-07-18 06:07:40,26.517,-6.365,-169,28,-60.353,89.9
2219054,Cabin BVM,2023-07-18 06:07:30,26.518,-6.405,-170,28,-60.335,89.9
2219053,Cabin BVM,2023-07-18 06:07:20,26.519,-6.358,-169,28,-60.317,89.9
2219052,Cabin BVM,2023-07-18 06:07:10,26.519,-6.346,-168,28,-60.299,90
2219051,Cabin BVM,2023-07-18 06:07:00,26.519,-6.348,-168,28,-60.282,90
2219050,Cabin BVM,2023-07-18 06:06:50,26.518,-6.349,-168,28,-60.264,90
2219049,Cabin BVM,2023-07-18 06:06:40,26.518,-6.623,-176,28,-60.246,90
2219048,Cabin BVM,2023-07-18 06:06:30,26.518,-6.604,-175,28,-60.228,90
2219047,Cabin BVM,2023-07-18 06:06:20,26.518,-6.491,-172,28,-60.209,90
2219046,Cabin BVM,2023-07-18 06:06:10,26.519,-6.363,-169,28,-60.191,90
2219045,Cabin BVM,2023-07-18 06:06:00,26.518,-6.313,-167,28,-60.174,90
2219044,Cabin BVM,2023-07-18 06:05:50,26.519,-6.587,-175,28,-60.156,90
2219043,Cabin BVM,2023-07-18 06:05:40,26.52,-6.505,-173,28,-60.138,90
2219042,Cabin BVM,2023-07-18 06:05:30,26.519,-6.517,-173,28,-60.12,90
2219041,Cabin BVM,2023-07-18 06:05:20,26.519,-6.418,-170,28,-60.102,90
2219040,Cabin BVM,2023-07-18 06:05:10,26.519,-6.343,-168,28,-60.084,90
2219039,Cabin BVM,2023-07-18 06:05:00,26.519,-6.349,-168,28,-60.067,90
2219038,Cabin BVM,2023-07-18 06:04:50,26.519,-6.398,-170,28,-60.049,90
2219037,Cabin BVM,2023-07-18 06:04:40,26.517,-6.427,-170,28,-60.031,90
2219036,Cabin BVM,2023-07-18 06:04:30,26.52,-6.397,-170,28,-60.014,90
2219035,Cabin BVM,2023-07-18 06:04:20,26.518,-6.649,-176,28,-59.995,90
2219034,Cabin BVM,2023-07-18 06:04:10,26.52,-6.358,-169,28,-59.977,90
2219033,Cabin BVM,2023-07-18 06:04:00,26.519,-6.367,-169,28,-59.96,90
2219032,Cabin BVM,2023-07-18 06:03:50,26.518,-6.339,-168,28,-59.942,90
2219031,Cabin BVM,2023-07-18 06:03:40,26.516,-6.758,-179,28,-59.926,90
2219030,Cabin BVM,2023-07-18 06:03:30,26.519,-6.684,-177,28,-59.905,90
2219029,Cabin BVM,2023-07-18 06:03:20,26.521,-6.239,-165,28,-59.887,90
2219028,Cabin BVM,2023-07-18 06:03:10,26.519,-6.381,-169,28,-59.87,90
2219027,Cabin BVM,2023-07-18 06:03:00,26.519,-6.404,-170,28,-59.852,90
2219026,Cabin BVM,2023-07-18 06:02:50,26.518,-6.548,-174,28,-59.834,90
2219025,Cabin BVM,2023-07-18 06:02:40,26.518,-6.601,-175,28,-59.816,90
2219024,Cabin BVM,2023-07-18 06:02:30,26.518,-6.617,-175,28,-59.798,90
2219023,Cabin BVM,2023-07-18 06:02:20,26.519,-6.403,-170,28,-59.78,90
2219022,Cabin BVM,2023-07-18 06:02:10,26.52,-6.43,-171,28,-59.762,90
2219021,Cabin BVM,2023-07-18 06:02:00,26.52,-6.392,-170,28,-59.744,90
2219020,Cabin BVM,2023-07-18 06:01:50,26.522,-6.337,-168,28,-59.726,90
2219019,Cabin BVM,2023-07-18 06:01:40,26.52,-6.594,-175,28,-59.708,90
2219018,Cabin BVM,2023-07-18 06:01:30,26.519,-6.604,-175,28,-59.69,90.1
2219017,Cabin BVM,2023-07-18 06:01:20,26.516,-6.666,-177,28,-59.672,90.1
2219016,Cabin BVM,2023-07-18 06:01:10,26.521,-6.395,-170,28,-59.654,90.1
2219015,Cabin BVM,2023-07-18 06:01:00,26.521,-6.404,-170,28,-59.636,90.1
2219014,Cabin BVM,2023-07-18 06:00:50,26.522,-6.348,-168,28,-59.618,90.1
2219013,Cabin BVM,2023-07-18 06:00:40,26.521,-6.216,-165,28,-59.601,90.1
2219012,Cabin BVM,2023-07-18 06:00:30,26.521,-6.353,-168,28,-59.583,90.1
2219011,Cabin BVM,2023-07-18 06:00:20,26.519,-6.427,-170,28,-59.565,90.1
2219010,Cabin BVM,2023-07-18 06:00:10,26.522,-6.366,-169,28,-59.547,90.1
2219009,Cabin BVM,2023-07-18 06:00:00,26.522,-6.424,-170,28,-59.53,90.1
2219008,Cabin BVM,2023-07-18 05:59:50,26.521,-6.428,-170,28,-59.512,90.1
2219007,Cabin BVM,2023-07-18 05:59:40,26.521,-6.485,-172,28,-59.494,90.1
2219006,Cabin BVM,2023-07-18 05:59:30,26.522,-6.318,-168,28,-59.476,90.1
2219005,Cabin BVM,2023-07-18 05:59:20,26.518,-6.438,-171,28,-59.458,90.1
2219004,Cabin BVM,2023-07-18 05:59:10,26.52,-6.378,-169,28,-59.441,90.1
2219003,Cabin BVM,2023-07-18 05:59:00,26.519,-6.545,-174,28,-59.423,90.1
2219002,Cabin BVM,2023-07-18 05:58:50,26.521,-6.369,-169,28,-59.405,90.1
2219001,Cabin BVM,2023-07-18 05:58:40,26.522,-6.236,-165,28,-59.387,90.1
2219000,Cabin BVM,2023-07-18 05:58:30,26.522,-6.193,-164,28,-59.37,90.1
2218999,Cabin BVM,2023-07-18 05:58:20,26.521,-6.234,-165,28,-59.353,90.1
2218998,Cabin BVM,2023-07-18 05:58:10,26.521,-6.368,-169,28,-59.335,90.1
2218997,Cabin BVM,2023-07-18 05:58:00,26.523,-6.386,-169,28,-59.318,90.1
2218996,Cabin BVM,2023-07-18 05:57:50,26.521,-6.211,-165,28,-59.3,90.1
2218995,Cabin BVM,2023-07-18 05:57:40,26.519,-6.396,-170,28,-59.283,90.1
2218994,Cabin BVM,2023-07-18 05:57:30,26.519,-6.477,-172,28,-59.265,90.1
2218993,Cabin BVM,2023-07-18 05:57:20,26.52,-6.687,-177,28,-59.247,90.1
2218992,Cabin BVM,2023-07-18 05:57:10,26.521,-6.565,-174,28,-59.228,90.1
2218991,Cabin BVM,2023-07-18 05:57:00,26.522,-6.42,-170,28,-59.21,90.1
2218990,Cabin BVM,2023-07-18 05:56:50,26.521,-6.7,-178,28,-59.192,90.1
2218989,Cabin BVM,2023-07-18 05:56:40,26.521,-6.438,-171,28,-59.174,90.1
2218988,Cabin BVM,2023-07-18 05:56:30,26.519,-6.584,-175,28,-59.156,90.1
2218987,Cabin BVM,2023-07-18 05:56:20,26.522,-6.576,-174,28,-59.138,90.1
2218986,Cabin BVM,2023-07-18 05:56:10,26.522,-6.573,-174,28,-59.119,90.1
2218985,Cabin BVM,2023-07-18 05:56:00,26.521,-6.598,-175,28,-59.101,90.1
2218984,Cabin BVM,2023-07-18 05:55:50,26.524,-6.312,-167,28,-59.083,90.2
2218983,Cabin BVM,2023-07-18 05:55:40,26.524,-6.413,-170,28,-59.066,90.2
2218982,Cabin BVM,2023-07-18 05:55:30,26.524,-6.434,-171,28,-59.048,90.2
2218981,Cabin BVM,2023-07-18 05:55:20,26.522,-6.393,-170,28,-59.03,90.2
2218980,Cabin BVM,2023-07-18 05:55:10,26.523,-6.509,-173,28,-59.012,90.2
2218979,Cabin BVM,2023-07-18 05:55:00,26.522,-6.58,-175,28,-58.994,90.2
2218978,Cabin BVM,2023-07-18 05:54:50,26.523,-6.284,-167,28,-58.976,90.2
2218977,Cabin BVM,2023-07-18 05:54:40,26.522,-6.652,-176,28,-58.958,90.2
2218976,Cabin BVM,2023-07-18 05:54:30,26.522,-6.508,-173,28,-58.94,90.2
2218975,Cabin BVM,2023-07-18 05:54:20,26.523,-6.603,-175,28,-58.922,90.2
2218974,Cabin BVM,2023-07-18 05:54:10,26.522,-6.459,-171,28,-58.903,90.2
2218973,Cabin BVM,2023-07-18 05:54:00,26.522,-6.57,-174,28,-58.885,90.2
2218972,Cabin BVM,2023-07-18 05:53:50,26.523,-6.598,-175,28,-58.867,90.2
2218971,Cabin BVM,2023-07-18 05:53:40,26.523,-6.668,-177,28,-58.848,90.2
2218970,Cabin BVM,2023-07-18 05:53:30,26.524,-6.673,-177,28,-58.83,90.2
2218969,Cabin BVM,2023-07-18 05:53:20,26.524,-6.478,-172,28,-58.812,90.2
2218968,Cabin BVM,2023-07-18 05:53:10,26.524,-6.59,-175,28,-58.794,90.2
2218967,Cabin BVM,2023-07-18 05:53:00,26.524,-6.397,-170,28,-58.777,90.2
2218966,Cabin BVM,2023-07-18 05:52:50,26.523,-6.486,-172,28,-58.759,90.2
2218965,Cabin BVM,2023-07-18 05:52:40,26.523,-6.339,-168,28,-58.741,90.2
2218964,Cabin BVM,2023-07-18 05:52:30,26.526,-6.354,-169,28,-58.723,90.2
2218963,Cabin BVM,2023-07-18 05:52:20,26.524,-6.39,-169,28,-58.705,90.2
2218962,Cabin BVM,2023-07-18 05:52:10,26.525,-6.41,-170,28,-58.687,90.2
2218961,Cabin BVM,2023-07-18 05:52:00,26.524,-6.415,-170,28,-58.67,90.2
2218960,Cabin BVM,2023-07-18 05:51:50,26.525,-6.519,-173,28,-58.652,90.2
2218959,Cabin BVM,2023-07-18 05:51:40,26.524,-6.544,-174,28,-58.634,90.2
2218958,Cabin BVM,2023-07-18 05:51:30,26.527,-6.579,-175,28,-58.615,90.2
2218957,Cabin BVM,2023-07-18 05:51:20,26.527,-6.389,-169,28,-58.597,90.2
2218956,Cabin BVM,2023-07-18 05:51:10,26.525,-6.559,-174,28,-58.58,90.2
2218955,Cabin BVM,2023-07-18 05:51:00,26.524,-6.567,-174,28,-58.561,90.2
2218954,Cabin BVM,2023-07-18 05:50:50,26.526,-6.39,-170,28,-58.544,90.2
2218953,Cabin BVM,2023-07-18 05:50:40,26.526,-6.437,-171,28,-58.526,90.2
2218952,Cabin BVM,2023-07-18 05:50:30,26.525,-6.503,-173,28,-58.508,90.2
2218951,Cabin BVM,2023-07-18 05:50:20,26.526,-6.421,-170,28,-58.49,90.3
2218950,Cabin BVM,2023-07-18 05:50:10,26.526,-6.316,-168,28,-58.472,90.3
2218949,Cabin BVM,2023-07-18 05:50:00,26.527,-6.358,-169,28,-58.454,90.3
2218948,Cabin BVM,2023-07-18 05:49:50,26.524,-6.422,-170,28,-58.437,90.3
2218947,Cabin BVM,2023-07-18 05:49:40,26.524,-6.631,-176,28,-58.419,90.3
2218946,Cabin BVM,2023-07-18 05:49:30,26.525,-6.586,-175,28,-58.4,90.3
2218945,Cabin BVM,2023-07-18 05:49:20,26.525,-6.377,-169,28,-58.383,90.3
2218944,Cabin BVM,2023-07-18 05:49:10,26.526,-6.459,-171,28,-58.365,90.3
2218943,Cabin BVM,2023-07-18 05:49:00,26.526,-6.516,-173,28,-58.347,90.3
2218942,Cabin BVM,2023-07-18 05:48:50,26.525,-6.637,-176,28,-58.329,90.3
2218941,Cabin BVM,2023-07-18 05:48:40,26.524,-6.695,-178,28,-58.31,90.3
2218940,Cabin BVM,2023-07-18 05:48:30,26.524,-6.697,-178,28,-58.292,90.3
2218939,Cabin BVM,2023-07-18 05:48:20,26.527,-6.408,-170,28,-58.273,90.3
2218938,Cabin BVM,2023-07-18 05:48:10,26.526,-6.518,-173,28,-58.256,90.3
2218937,Cabin BVM,2023-07-18 05:48:00,26.528,-6.479,-172,28,-58.238,90.3
2218936,Cabin BVM,2023-07-18 05:47:50,26.528,-6.59,-175,28,-58.219,90.3
2218935,Cabin BVM,2023-07-18 05:47:40,26.526,-6.729,-178,28,-58.201,90.3
2218934,Cabin BVM,2023-07-18 05:47:30,26.526,-6.72,-178,28,-58.183,90.3
2218933,Cabin BVM,2023-07-18 05:47:20,26.529,-6.438,-171,28,-58.164,90.3
2218932,Cabin BVM,2023-07-18 05:47:10,26.528,-6.596,-175,28,-58.147,90.3
2218931,Cabin BVM,2023-07-18 05:47:00,26.527,-6.508,-173,28,-58.128,90.3
2218930,Cabin BVM,2023-07-18 05:46:50,26.528,-6.401,-170,28,-58.11,90.3
2218929,Cabin BVM,2023-07-18 05:46:40,26.528,-6.435,-171,28,-58.092,90.3
2218928,Cabin BVM,2023-07-18 05:46:30,26.529,-6.46,-171,28,-58.075,90.3
2218927,Cabin BVM,2023-07-18 05:46:20,26.528,-6.509,-173,28,-58.057,90.3
2218926,Cabin BVM,2023-07-18 05:46:10,26.527,-6.769,-180,28,-58.039,90.3
2218925,Cabin BVM,2023-07-18 05:46:00,26.529,-6.735,-179,28,-58.02,90.3
2218924,Cabin BVM,2023-07-18 05:45:50,26.529,-6.785,-180,28,-58.001,90.3
2218923,Cabin BVM,2023-07-18 05:45:40,26.53,-6.669,-177,28,-57.982,90.3
2218922,Cabin BVM,2023-07-18 05:45:30,26.529,-6.65,-176,28,-57.964,90.3
2218921,Cabin BVM,2023-07-18 05:45:20,26.531,-6.449,-171,28,-57.946,90.3
2218920,Cabin BVM,2023-07-18 05:45:10,26.53,-6.682,-177,28,-57.928,90.3
2218919,Cabin BVM,2023-07-18 05:45:00,26.53,-6.712,-178,28,-57.909,90.3
2218918,Cabin BVM,2023-07-18 05:44:50,26.532,-6.501,-172,28,-57.891,90.4
2218917,Cabin BVM,2023-07-18 05:44:40,26.53,-6.571,-174,28,-57.873,90.4
2218916,Cabin BVM,2023-07-18 05:44:30,26.531,-6.608,-175,28,-57.854,90.4
2218915,Cabin BVM,2023-07-18 05:44:20,26.532,-6.523,-173,28,-57.836,90.4
2218914,Cabin BVM,2023-07-18 05:44:10,26.532,-6.551,-174,28,-57.818,90.4
2218913,Cabin BVM,2023-07-18 05:44:00,26.531,-6.567,-174,28,-57.8,90.4
2218912,Cabin BVM,2023-07-18 05:43:50,26.53,-6.787,-180,28,-57.781,90.4
2218911,Cabin BVM,2023-07-18 05:43:40,26.533,-6.694,-178,28,-57.762,90.4
2218910,Cabin BVM,2023-07-18 05:43:30,26.535,-6.6,-175,28,-57.744,90.4
2218909,Cabin BVM,2023-07-18 05:43:20,26.536,-6.552,-174,28,-57.726,90.4
2218908,Cabin BVM,2023-07-18 05:43:10,26.534,-6.59,-175,28,-57.707,90.4
2218907,Cabin BVM,2023-07-18 05:43:00,26.534,-6.609,-175,28,-57.689,90.4
2218906,Cabin BVM,2023-07-18 05:42:50,26.535,-6.841,-182,28,-57.67,90.4
2218905,Cabin BVM,2023-07-18 05:42:40,26.534,-6.959,-185,28,-57.651,90.4
2218904,Cabin BVM,2023-07-18 05:42:30,26.536,-6.936,-184,28,-57.632,90.4
2218903,Cabin BVM,2023-07-18 05:42:20,26.536,-6.967,-185,28,-57.613,90.4
2218902,Cabin BVM,2023-07-18 05:42:10,26.535,-7.141,-189,28,-57.593,90.4
2218901,Cabin BVM,2023-07-18 05:42:00,26.538,-6.868,-182,28,-57.574,90.4
2218900,Cabin BVM,2023-07-18 05:41:50,26.561,-3.26,-87,28,-57.549,90.4
2218899,Cabin BVM,2023-07-18 05:41:40,26.562,-3.334,-89,28,-57.54,90.4
2218898,Cabin BVM,2023-07-18 05:41:30,26.559,-3.383,-90,28,-57.53,90.4
2218897,Cabin BVM,2023-07-18 05:41:20,26.559,-3.336,-89,28,-57.521,90.4
2218896,Cabin BVM,2023-07-18 05:41:10,26.56,-3.326,-88,28,-57.512,90.4
2218895,Cabin BVM,2023-07-18 05:41:00,26.561,-3.344,-89,28,-57.503,90.4
2218894,Cabin BVM,2023-07-18 05:40:50,26.561,-3.293,-87,28,-57.493,90.4
2218893,Cabin BVM,2023-07-18 05:40:40,26.559,-3.54,-94,28,-57.484,90.4
2218892,Cabin BVM,2023-07-18 05:40:30,26.559,-3.489,-93,28,-57.474,90.4
2218891,Cabin BVM,2023-07-18 05:40:20,26.558,-3.344,-89,28,-57.465,90.4
2218890,Cabin BVM,2023-07-18 05:40:10,26.561,-3.331,-88,28,-57.456,90.4
2218889,Cabin BVM,2023-07-18 05:40:00,26.56,-3.285,-87,28,-57.447,90.4
2218888,Cabin BVM,2023-07-18 05:39:50,26.559,-3.335,-89,28,-57.437,90.4
2218887,Cabin BVM,2023-07-18 05:39:40,26.56,-3.214,-85,28,-57.427,90.4
2218886,Cabin BVM,2023-07-18 05:39:30,26.561,-3.198,-85,28,-57.418,90.4
2218885,Cabin BVM,2023-07-18 05:39:20,26.559,-3.424,-91,28,-57.409,90.4
2218884,Cabin BVM,2023-07-18 05:39:10,26.558,-3.433,-91,28,-57.4,90.4
2218883,Cabin BVM,2023-07-18 05:39:00,26.558,-3.949,-105,28,-57.39,90.4
2218882,Cabin BVM,2023-07-18 05:38:50,26.56,-3.233,-86,28,-57.379,90.4
2218881,Cabin BVM,2023-07-18 05:38:40,26.556,-4.182,-111,28,-57.369,90.4
2218880,Cabin BVM,2023-07-18 05:38:30,26.555,-4.064,-108,28,-57.358,90.4
2218879,Cabin BVM,2023-07-18 05:38:20,26.558,-3.754,-100,28,-57.348,90.4
2218878,Cabin BVM,2023-07-18 05:38:10,26.56,-3.309,-88,28,-57.338,90.4
2218877,Cabin BVM,2023-07-18 05:38:00,26.556,-3.828,-102,28,-57.328,90.4
2218876,Cabin BVM,2023-07-18 05:37:50,26.557,-3.771,-100,28,-57.317,90.4
2218875,Cabin BVM,2023-07-18 05:37:40,26.556,-4.029,-107,28,-57.307,90.4
2218874,Cabin BVM,2023-07-18 05:37:30,26.555,-4.025,-107,28,-57.296,90.5
2218873,Cabin BVM,2023-07-18 05:37:20,26.558,-3.566,-95,28,-57.286,90.5
2218872,Cabin BVM,2023-07-18 05:37:10,26.556,-3.934,-104,28,-57.276,90.5
2218871,Cabin BVM,2023-07-18 05:37:00,26.557,-3.948,-105,28,-57.265,90.5
2218870,Cabin BVM,2023-07-18 05:36:50,26.56,-3.44,-91,28,-57.255,90.5
2218869,Cabin BVM,2023-07-18 05:36:40,26.558,-3.531,-94,28,-57.245,90.5
2218868,Cabin BVM,2023-07-18 05:36:30,26.559,-3.498,-93,28,-57.235,90.5
2218867,Cabin BVM,2023-07-18 05:36:20,26.558,-3.727,-99,28,-57.225,90.5
2218866,Cabin BVM,2023-07-18 05:36:10,26.558,-3.738,-99,28,-57.214,90.5
2218865,Cabin BVM,2023-07-18 05:36:00,26.558,-3.716,-99,28,-57.204,90.5
2218864,Cabin BVM,2023-07-18 05:35:50,26.558,-3.659,-97,28,-57.194,90.5
2218863,Cabin BVM,2023-07-18 05:35:40,26.556,-3.903,-104,28,-57.184,90.5
2218862,Cabin BVM,2023-07-18 05:35:30,26.556,-3.833,-102,28,-57.173,90.5
2218861,Cabin BVM,2023-07-18 05:35:20,26.555,-3.884,-103,28,-57.163,90.5
2218860,Cabin BVM,2023-07-18 05:35:10,26.559,-3.712,-99,28,-57.152,90.5
2218859,Cabin BVM,2023-07-18 05:35:00,26.557,-3.729,-99,28,-57.142,90.5
2218858,Cabin BVM,2023-07-18 05:34:50,26.558,-3.625,-96,28,-57.132,90.5
2218857,Cabin BVM,2023-07-18 05:34:40,26.559,-3.581,-95,28,-57.122,90.5
2218856,Cabin BVM,2023-07-18 05:34:30,26.557,-3.613,-96,28,-57.112,90.5
2218855,Cabin BVM,2023-07-18 05:34:20,26.555,-3.784,-100,28,-57.101,90.5
2218854,Cabin BVM,2023-07-18 05:34:10,26.555,-3.871,-103,28,-57.091,90.5
2218853,Cabin BVM,2023-07-18 05:34:00,26.554,-3.974,-106,28,-57.08,90.5
2218852,Cabin BVM,2023-07-18 05:33:50,26.556,-3.934,-104,28,-57.069,90.5
2218851,Cabin BVM,2023-07-18 05:33:40,26.556,-3.661,-97,28,-57.058,90.5
2218850,Cabin BVM,2023-07-18 05:33:30,26.558,-3.636,-97,28,-57.048,90.5
2218849,Cabin BVM,2023-07-18 05:33:20,26.556,-3.771,-100,28,-57.038,90.5
2218848,Cabin BVM,2023-07-18 05:33:10,26.556,-3.708,-98,28,-57.027,90.5
2218847,Cabin BVM,2023-07-18 05:33:00,26.556,-3.733,-99,28,-57.017,90.5
2218846,Cabin BVM,2023-07-18 05:32:50,26.554,-3.973,-105,28,-57.006,90.5
2218845,Cabin BVM,2023-07-18 05:32:40,26.555,-3.884,-103,28,-56.995,90.5
2218844,Cabin BVM,2023-07-18 05:32:30,26.554,-4.038,-107,28,-56.984,90.5
2218843,Cabin BVM,2023-07-18 05:32:20,26.557,-3.64,-97,28,-56.974,90.5
2218842,Cabin BVM,2023-07-18 05:32:10,26.558,-3.804,-101,28,-56.964,90.5
2218841,Cabin BVM,2023-07-18 05:32:00,26.557,-3.797,-101,28,-56.953,90.5
2218840,Cabin BVM,2023-07-18 05:31:50,26.558,-3.577,-95,28,-56.943,90.5
2218839,Cabin BVM,2023-07-18 05:31:40,26.557,-3.888,-103,28,-56.933,90.5
2218838,Cabin BVM,2023-07-18 05:31:30,26.555,-3.838,-102,28,-56.922,90.5
2218837,Cabin BVM,2023-07-18 05:31:20,26.556,-3.749,-100,28,-56.911,90.5
2218836,Cabin BVM,2023-07-18 05:31:10,26.556,-3.69,-98,28,-56.901,90.5
2218835,Cabin BVM,2023-07-18 05:31:00,26.555,-3.711,-99,28,-56.891,90.5
2218834,Cabin BVM,2023-07-18 05:30:50,26.556,-3.677,-98,28,-56.88,90.5
2218833,Cabin BVM,2023-07-18 05:30:40,26.556,-3.888,-103,28,-56.87,90.5
2218832,Cabin BVM,2023-07-18 05:30:30,26.557,-3.633,-96,28,-56.86,90.5
2218831,Cabin BVM,2023-07-18 05:30:20,26.556,-3.692,-98,28,-56.849,90.5
2218830,Cabin BVM,2023-07-18 05:30:10,26.556,-3.78,-100,28,-56.839,90.5
2218829,Cabin BVM,2023-07-18 05:30:00,26.556,-3.825,-102,28,-56.828,90.5
2218828,Cabin BVM,2023-07-18 05:29:50,26.556,-3.801,-101,28,-56.818,90.5
2218827,Cabin BVM,2023-07-18 05:29:40,26.556,-3.706,-98,28,-56.808,90.5
2218826,Cabin BVM,2023-07-18 05:29:30,26.556,-3.675,-98,28,-56.797,90.5
2218825,Cabin BVM,2023-07-18 05:29:20,26.555,-3.848,-102,28,-56.787,90.5
2218824,Cabin BVM,2023-07-18 05:29:10,26.554,-3.806,-101,28,-56.776,90.5
2218823,Cabin BVM,2023-07-18 05:29:00,26.555,-3.839,-102,28,-56.766,90.5
2218822,Cabin BVM,2023-07-18 05:28:50,26.557,-3.718,-99,28,-56.755,90.5
2218821,Cabin BVM,2023-07-18 05:28:40,26.556,-3.71,-99,28,-56.745,90.5
